SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2007-08,Mavericks,Tyronn Lue,10,G,Jun-00,175,3-May-77,31,9,1731
2007-08,Mavericks,Jose Juan Barea,11,G,Jun-00,175,26-Jun-84,24,1,200826
2007-08,Mavericks,Jamaal Magloire,20,C,11-Jun,265,21-May-78,30,7,2048
2007-08,Mavericks,Antoine Wright,21,G-F,7-Jun,215,6-Feb-84,24,2,101120
2007-08,Mavericks,Erick Dampier,25,C,11-Jun,265,14-Jul-75,32,11,956
2007-08,Mavericks,Malik Allen,30,F,10-Jun,255,27-Jun-78,30,6,2124
2007-08,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,30,8,1891
2007-08,Mavericks,Brandon Bass,32,F,8-Jun,240,30-Apr-85,23,2,101138
2007-08,Mavericks,Devean George,40,F-G,8-Jun,235,29-Aug-77,30,8,1904
2007-08,Mavericks,Dirk Nowitzki,41,F,Jul-00,245,19-Jun-78,30,9,1717
2007-08,Mavericks,Jerry Stackhouse,42,G-F,6-Jun,218,5-Nov-74,33,12,711
2007-08,Mavericks,Juwan Howard,55,F,9-Jun,253,7-Feb-73,35,13,436
2008-09,Mavericks,Ryan Hollins,1,C,Jul-00,230,10-Oct-84,24,2,200797
2008-09,Mavericks,Jason Kidd,2,G,4-Jun,210,23-Mar-73,36,14,467
2008-09,Mavericks,Shawne Williams,4,F,9-Jun,225,16-Feb-86,23,2,200761
2008-09,Mavericks,Josh Howard,5,F-G,7-Jun,210,28-Apr-80,29,5,2572
2008-09,Mavericks,Gerald Green,8,G-F,8-Jun,200,26-Jan-86,23,3,101123
2008-09,Mavericks,Jose Juan Barea,11,G,Jun-00,175,26-Jun-84,25,2,200826
2008-09,Mavericks,Matt Carroll,13,G,6-Jun,212,28-Aug-80,28,5,2679
2008-09,Mavericks,Antoine Wright,21,G-F,7-Jun,215,6-Feb-84,25,3,101120
2008-09,Mavericks,Erick Dampier,25,C,11-Jun,265,14-Jul-75,33,12,956
2008-09,Mavericks,Jason Terry,31,G,2-Jun,180,15-Sep-77,31,9,1891
