SEASON,TEAM,PLAYER,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,PLAYER_ID
2014-15,Bucks,Jerryd Bayless,19,G,3-Jun,200,20-Aug-88,26,6,201573
2014-15,Bucks,Miles Plumlee,21,C-F,11-Jun,255,1-Sep-88,26,2,203101
2014-15,Bucks,Khris Middleton,22,G-F,7-Jun,225,12-Aug-91,23,2,203114
2014-15,Bucks,Zaza Pachulia,27,C,11-Jun,270,10-Feb-84,31,11,2585
2014-15,Bucks,John Henson,31,C-F,11-Jun,230,28-Dec-90,24,2,203089
2014-15,Bucks,Giannis Antetokounmpo,34,F,11-Jun,217,6-Dec-94,20,1,203507
2015-16,Bucks,O.J. Mayo,3,G,5-Jun,210,5-Nov-87,28,7,201564
2015-16,Bucks,Michael Carter-Williams,5,G,6-Jun,190,10-Oct-91,24,2,203487
2015-16,Bucks,Steve Novak,6,F,10-Jun,225,13-Jun-83,32,9,200779
2015-16,Bucks,Tyler Ennis,11,G,3-Jun,194,24-Aug-94,21,1,203898
2015-16,Bucks,Jabari Parker,12,F,8-Jun,250,15-Mar-95,21,1,203953
2015-16,Bucks,Greg Monroe,15,C-F,11-Jun,265,4-Jun-90,25,5,202328
2015-16,Bucks,Damien Inglis,17,F,8-Jun,246,20-May-95,21,R,203996
2015-16,Bucks,Miles Plumlee,18,C,11-Jun,249,1-Sep-88,27,3,203101
2015-16,Bucks,Jerryd Bayless,19,G,3-Jun,200,20-Aug-88,27,7,201573
2015-16,Bucks,Rashad Vaughn,20,G,6-Jun,202,16-Aug-96,19,R,1626173
2015-16,Bucks,Greivis Vasquez,21,G,6-Jun,217,16-Jan-87,29,5,202349
2015-16,Bucks,Khris Middleton,22,G-F,8-Jun,234,12-Aug-91,24,3,203114
2015-16,Bucks,John Henson,31,F,11-Jun,229,28-Dec-90,25,3,203089
2015-16,Bucks,Giannis Antetokounmpo,34,F,11-Jun,222,6-Dec-94,21,2,203507
2015-16,Bucks,Johnny O'Bryant,77,F-C,9-Jun,257,1-Jun-93,22,1,203948
2009-10,Bucks,Darnell Jackson,0,F,9-Jun,253,7-Nov-85,24,1,201616
2010-11,Bucks,Drew Gooden,0,F,10-Jun,250,24-Sep-81,29,8,2400
2011-12,Bucks,Drew Gooden,0,C-F,10-Jun,250,24-Sep-81,30,9,2400
2012-13,Bucks,Drew Gooden,0,C-F,10-Jun,250,24-Sep-81,31,10,2400
2013-14,Bucks,O.J. Mayo,0,G,4-Jun,210,5-Nov-87,26,5,201564
2014-15,Bucks,O.J. Mayo,0,G,5-Jun,210,5-Nov-87,27,6,201564
